"personne,""discipline"",""nation"",""anneeMin"",""anneeMax"",""nbOr"",""nbArgent"",""nbBronze"",""total"""
"http://dbpedia.org/resource/Fanny_Horn_Birkeland,""Biathlon"",""NOR"",2014,2014,0,1,0,1"
"http://dbpedia.org/resource/Patrick_Sang,""Athletics"",""KEN"",1992,1992,0,1,0,1"
"http://dbpedia.org/resource/Tong_Jian,""Figure skating"",""CHN"",2010,2010,0,1,0,1"
"http://dbpedia.org/resource/Alison_Cox,""Rowing"",""USA"",2004,2004,0,1,0,1"
"http://dbpedia.org/resource/Catherine_Beauchemin-Pinard,""Judo"",""CAN"",2020,2020,0,0,1,1"
"http://dbpedia.org/resource/Wivan_Pettersson,""Swimming"",""SWE"",1924,1924,0,0,1,1"
"http://dbpedia.org/resource/Stefan_Hula_Jr.,""Ski jumping"",""POL"",2018,2018,0,0,1,1"
"http://dbpedia.org/resource/Karim_Tulaganov,""Boxing"",""KAZ"",1996,1996,0,0,1,1"
"http://dbpedia.org/resource/Marcelino_Bolívar,""Boxing"",""VEN"",1984,1984,0,0,1,1"
"http://dbpedia.org/resource/Gil_Boa,""Shooting"",""CAN"",1956,1956,0,0,1,1"
"http://dbpedia.org/resource/Shigeo_Arai,""Swimming"",""JPN"",1936,1936,0,0,1,1"
"http://dbpedia.org/resource/Pablo_Carreño_Busta,""Tennis"",""ESP"",2020,2020,0,0,1,1"
"http://dbpedia.org/resource/Alina_Shynkarenko,""Artistic swimming"",""UKR"",2020,2020,0,0,1,1"
"http://dbpedia.org/resource/Lee_Chang-hwan,""Archery"",""KOR"",2008,2008,1,0,0,1"
"http://dbpedia.org/resource/Irina_Kalinina,""Diving"",""URS"",1980,1980,1,0,0,1"
"http://dbpedia.org/resource/Gösta_Lilliehöök_(1884–1974),""Modern pentathlon"",""SWE"",1912,1912,1,0,0,1"
"http://dbpedia.org/resource/Frank_Loomis,""Athletics"",""USA"",1920,1920,1,0,0,1"
"http://dbpedia.org/resource/Luigi_De_Manincor,""Sailing"",""ITA"",1936,1936,1,0,0,1"
"http://dbpedia.org/resource/Song_Dae-nam,""Judo"",""KOR"",2012,2012,1,0,0,1"
"http://dbpedia.org/resource/David_Svoboda,""Modern pentathlon"",""CZE"",2012,2012,1,0,0,1"
"http://dbpedia.org/resource/François_Texier,""Sailing"",""FRA"",1900,1900,0,1,0,1"
"http://dbpedia.org/resource/Joseph_Salas,""Boxing"",""USA"",1924,1924,0,1,0,1"
"http://dbpedia.org/resource/Fred_Evans_(boxer),""Boxing"",""GBR"",2012,2012,0,1,0,1"
"http://dbpedia.org/resource/Lisa_Regnell,""Diving"",""SWE"",1912,1912,0,1,0,1"
"http://dbpedia.org/resource/Svein_Thøgersen,""Rowing"",""NOR"",1972,1972,0,1,0,1"
"http://dbpedia.org/resource/Arthur_Cumming_(figure_skater),""Figure skating"",""GBR"",1908,1908,0,1,0,1"
"http://dbpedia.org/resource/Oleg_Fedoseyev,""Athletics"",""URS"",1964,1964,0,1,0,1"
"http://dbpedia.org/resource/Liu_Limin,""Swimming"",""CHN"",1996,1996,0,1,0,1"
"http://dbpedia.org/resource/Kiril_Petkov_(wrestler),""Wrestling"",""BUL"",1964,1964,0,1,0,1"
"http://dbpedia.org/resource/Zsombor_Berecz_(sailor),""Sailing"",""HUN"",2020,2020,0,1,0,1"
"http://dbpedia.org/resource/Anton_Smolski,""Biathlon"",""BLR"",2022,2022,0,1,0,1"
"http://dbpedia.org/resource/Xu_Dongxiang,""Rowing"",""CHN"",2012,2012,0,1,0,1"
"http://dbpedia.org/resource/Sydney_Payne,""Rowing"",""CAN"",2024,2024,0,1,0,1"
"http://dbpedia.org/resource/Florence_Barker_(swimmer),""Swimming"",""GBR"",1924,1924,0,1,0,1"
"http://dbpedia.org/resource/Yevgeny_Seredin,""Swimming"",""URS"",1980,1980,0,1,0,1"
"http://dbpedia.org/resource/Andrea_Santarelli,""Men's team épée"",""ITA"",2016,2016,0,1,0,1"
"http://dbpedia.org/resource/Olga_Melnik,""Biathlon"",""RUS"",1998,1998,0,1,0,1"
"http://dbpedia.org/resource/İbrahim_Zengin,""Wrestling"",""TUR"",1956,1956,0,1,0,1"
"http://dbpedia.org/resource/Géza_Tóth_(weightlifter),""Weightlifting"",""HUN"",1964,1964,0,1,0,1"
"http://dbpedia.org/resource/Li_Wenlong_(speed_skater),""Short track speed skating"",""CHN"",2022,2022,0,1,0,1"
"http://dbpedia.org/resource/Diego_Confalonieri,""Fencing"",""ITA"",2008,2008,0,0,1,1"
"http://dbpedia.org/resource/Tadanori_Koshino,""Judo"",""GER"",1992,1992,0,0,1,1"
"http://dbpedia.org/resource/Berkim_Tümer,""Archery"",""TUR"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Gösta_Runö,""Modern pentathlon"",""SWE"",1920,1920,0,0,1,1"
"http://dbpedia.org/resource/Larissa_França,""Beach volleyball"",""BRA"",2012,2012,0,0,1,1"
"http://dbpedia.org/resource/Johan_Eurén,""Wrestling"",""SWE"",2012,2012,0,0,1,1"
"http://dbpedia.org/resource/Fabio_Van_den_Bossche,""Cycling"",""BEL"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Line_Flem_Høst,""Sailing"",""NOR"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Sakshi_Malik,""Wrestling"",""IND"",2016,2016,0,0,1,1"
"http://dbpedia.org/resource/Daniel_Varela_de_Pina,""Boxing"",""DOM"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Lorenzo_Musetti,""Tennis"",""ITA"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Derek_Miles,""Athletics"",""USA"",2008,2008,0,0,1,1"
"http://dbpedia.org/resource/Zhao_Jie,""Athletics"",""CHN"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Bruno_Pellizzari,""Cycling"",""ITA"",1932,1932,0,0,1,1"
"http://dbpedia.org/resource/Pentti_Lammio,""Speed skating"",""FIN"",1948,1948,0,0,1,1"
"http://dbpedia.org/resource/Damian_Janikowski,""Wrestling"",""KAZ"",2012,2012,0,0,1,1"
"http://dbpedia.org/resource/Motoki_Nishimura,""Judo"",""JPN"",1972,1972,0,0,1,1"
"http://dbpedia.org/resource/Mihaela_Petrilă,""Rowing"",""ROU"",2016,2016,0,0,1,1"
"http://dbpedia.org/resource/Étienne_Gailly,""Athletics"",""BEL"",1948,1948,0,0,1,1"
"http://dbpedia.org/resource/Rebecca_Gilmore,""Diving"",""AUS"",2000,2000,0,0,1,1"
"http://dbpedia.org/resource/Georg_Johnsson,""Cycling"",""SWE"",1928,1928,0,0,1,1"
"http://dbpedia.org/resource/Harald_Strand_Nilsen,""Alpine skiing"",""NOR"",1994,1994,0,0,1,1"
"http://dbpedia.org/resource/Alireza_Heidari,""Wrestling"",""IRI"",2004,2004,0,0,1,1"
"http://dbpedia.org/resource/Lidiya_Krylova,""Rowing"",""URS"",1976,1976,0,0,1,1"
"http://dbpedia.org/resource/Coline_Mattel,""Ski jumping"",""FRA"",2014,2014,0,0,1,1"
"http://dbpedia.org/resource/Klaus-Peter_Hildenbrand,""Athletics"",""FRG"",1976,1976,0,0,1,1"
"http://dbpedia.org/resource/Kipkemboi_Kimeli,""Athletics"",""KEN"",1988,1988,0,0,1,1"
"http://dbpedia.org/resource/Anne_Schellekens,""Rowing"",""NED"",2012,2012,0,0,1,1"
"http://dbpedia.org/resource/Rune_Jansson,""Wrestling"",""SWE"",1956,1956,0,0,1,1"
"http://dbpedia.org/resource/Walter_Spence,""Swimming"",""CAN"",1928,1928,0,0,1,1"
"http://dbpedia.org/resource/Henri_Monnot,""Sailing"",""FRA"",1900,1900,0,0,1,1"
"http://dbpedia.org/resource/Lovlina_Borgohain,""Boxing"",""USA"",2020,2020,0,0,1,1"
"http://dbpedia.org/resource/Wanda_Jewell,""Shooting"",""USA"",1984,1984,0,0,1,1"
"http://dbpedia.org/resource/Lawrence_Whitney,""Athletics"",""USA"",1912,1912,0,0,1,1"
"http://dbpedia.org/resource/Fernand_Arnout,""Weightlifting"",""FRA"",1928,1928,0,0,1,1"
"http://dbpedia.org/resource/Phylicia_George,""Bobsleigh"",""CAN"",2018,2018,0,0,1,1"
"http://dbpedia.org/resource/Clayton_Murphy,""Athletics"",""USA"",2016,2016,0,0,1,1"
"http://dbpedia.org/resource/Ryan_Tyack,""Archery"",""AUS"",2016,2016,0,0,1,1"
"http://dbpedia.org/resource/Jouni_Grönman,""Weightlifting"",""FIN"",1984,1984,0,0,1,1"
"http://dbpedia.org/resource/Ludovic_Augustin,""Shooting"",""HAI"",1924,1924,0,0,1,1"
"http://dbpedia.org/resource/Giorgio_Bocchino,""Fencing"",""ITA"",1936,1936,0,0,1,1"
"http://dbpedia.org/resource/Tiest_van_Gestel,""Archery"",""NED"",1920,1920,1,0,0,1"
"http://dbpedia.org/resource/Kim_Moon-soo_(badminton),""Badminton"",""KOR"",1992,1992,1,0,0,1"
"http://dbpedia.org/resource/Lee_Sun-hee_(taekwondo),""Taekwondo"",""KOR"",2000,2000,1,0,0,1"
"http://dbpedia.org/resource/Mary_Carew,""Athletics"",""USA"",1932,1932,1,0,0,1"
"http://dbpedia.org/resource/Vakhtang_Blagidze,""Wrestling"",""URS"",1980,1980,1,0,0,1"
"http://dbpedia.org/resource/Jo_van_Gastel,""Archery"",""NED"",1920,1920,1,0,0,1"
"http://dbpedia.org/resource/Olga_Gyarmati,""Athletics"",""HUN"",1948,1948,1,0,0,1"
"http://dbpedia.org/resource/Ed_Coode,""Rowing"",""GBR"",2004,2004,1,0,0,1"
"http://dbpedia.org/resource/Sigrid_Wolf,""Alpine skiing"",""AUT"",1988,1988,1,0,0,1"
"http://dbpedia.org/resource/Fred_Tootell,""Athletics"",""USA"",1924,1924,1,0,0,1"
"http://dbpedia.org/resource/Samuel_Jones_(athlete),""Athletics"",""USA"",1904,1904,1,0,0,1"
"http://dbpedia.org/resource/Euphrasia_Donnelly,""Swimming"",""USA"",1924,1924,1,0,0,1"
"http://dbpedia.org/resource/Ursula_Happe,""Swimming"",""EUA"",1956,1956,1,0,0,1"
"http://dbpedia.org/resource/Pertti_Ukkola,""Wrestling"",""FIN"",1976,1976,1,0,0,1"
"http://dbpedia.org/resource/Nikola_Mektić,""Tennis"",""CRO"",2020,2020,1,0,0,1"
"http://dbpedia.org/resource/Aleksandr_Ivanitsky,""Wrestling"",""URS"",1964,1964,1,0,0,1"
"http://dbpedia.org/resource/George_Sheldon_(diver),""Diving"",""USA"",1904,1904,1,0,0,1"
"http://dbpedia.org/resource/David_Taylor_(wrestler,_born_1990),""Wrestling"",""USA"",2020,2020,1,0,0,1"
"http://dbpedia.org/resource/Nino_Benvenuti,""Boxing"",""ITA"",1960,1960,1,0,0,1"
"http://dbpedia.org/resource/Knut_Fridell,""Wrestling"",""SWE"",1936,1936,1,0,0,1"
"http://dbpedia.org/resource/Marius_Lindvik,""Ski jumping"",""NOR"",2022,2022,1,0,0,1"
"http://dbpedia.org/resource/Raymond_Salles,""Rowing"",""FRA"",1952,1952,1,0,0,1"
"http://dbpedia.org/resource/Selma_Poutsma,""Short track speed skating"",""NED"",2022,2022,1,0,0,1"
"http://dbpedia.org/resource/Annalise_Murphy,""Sailing"",""IRL"",2016,2016,0,1,0,1"
"http://dbpedia.org/resource/Leonel_Manzano,""Athletics"",""USA"",2012,2012,0,1,0,1"
"http://dbpedia.org/resource/John_Merricks,""Sailing"",""GBR"",1996,1996,0,1,0,1"
"http://dbpedia.org/resource/Joachim_Griese,""Sailing"",""FRG"",1984,1984,0,1,0,1"
"http://dbpedia.org/resource/Chester_Newton,""Wrestling"",""USA"",1924,1924,0,1,0,1"
"http://dbpedia.org/resource/Florin_Mergea,""Tennis"",""ROU"",2016,2016,0,1,0,1"
"http://dbpedia.org/resource/Ivan_Stretovich,""Gymnastics"",""RUS"",2016,2016,0,1,0,1"
"http://dbpedia.org/resource/Clemens_Wickler,""Beach volleyball"",""GER"",2024,2024,0,1,0,1"
"http://dbpedia.org/resource/Katsuhiko_Nagata,""Wrestling"",""JPN"",2000,2000,0,1,0,1"
"http://dbpedia.org/resource/Ignace_Heinrich,""Athletics"",""FRA"",1948,1948,0,1,0,1"
"http://dbpedia.org/resource/Hou_Yuzhuo,""Taekwondo"",""CHN"",2012,2012,0,1,0,1"
"http://dbpedia.org/resource/Mykola_Dovhan,""Rowing"",""URS"",1980,1980,0,1,0,1"
"http://dbpedia.org/resource/Tomasz_Sikora,""Biathlon"",""POL"",2006,2006,0,1,0,1"
"http://dbpedia.org/resource/Zoltán_Fodor_(wrestler),""Wrestling"",""HUN"",2008,2008,0,1,0,1"
"http://dbpedia.org/resource/Clarence_Oldfield,""Athletics"",""RSA"",1920,1920,0,1,0,1"
"http://dbpedia.org/resource/Emerson_Norton,""Athletics"",""USA"",1924,1924,0,1,0,1"
"http://dbpedia.org/resource/Svetlana_Petcherskaia,""Biathlon"",""EUN"",1992,1992,0,1,0,1"
"http://dbpedia.org/resource/Władysław_Stecyk,""Wrestling"",""POL"",1980,1980,0,1,0,1"
"http://dbpedia.org/resource/Milton_Wynants,""Cycling"",""URU"",2000,2000,0,1,0,1"
"http://dbpedia.org/resource/Marc_Detton,""Rowing"",""FRA"",1924,1924,0,1,0,1"
"http://dbpedia.org/resource/Anastasia_Grishina,""Gymnastics"",""RUS"",2012,2012,0,1,0,1"
"http://dbpedia.org/resource/Darya_Dmitriyeva,""Gymnastics"",""RUS"",2012,2012,0,1,0,1"
"http://dbpedia.org/resource/Bernd_Barleben,""Cycling"",""EUA"",1960,1960,0,1,0,1"
"http://dbpedia.org/resource/Kim_Dong-hyun_(bobsledder),""Bobsleigh"",""GER"",2018,2018,0,1,0,1"
"http://dbpedia.org/resource/Kendra_Harrison,""Athletics"",""USA"",2020,2020,0,1,0,1"
"http://dbpedia.org/resource/Peter_H._Jackson,""Rowing"",""GBR"",1936,1936,0,1,0,1"
"http://dbpedia.org/resource/James_Wilby_(swimmer),""Swimming"",""GBR"",2020,2020,0,1,0,1"
"http://dbpedia.org/resource/Steve_Wijler,""Archery"",""NED"",2020,2020,0,1,0,1"
"http://dbpedia.org/resource/Zhou_Yaqin,""Gymnastics"",""CHN"",2024,2024,0,1,0,1"
"http://dbpedia.org/resource/Tang_Chia-hung,""Gymnastics"",""CHN"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Max_Maeder,""Sailing"",""SGP"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Gao_Feng_(judoka),""Judo"",""GER"",2004,2004,0,0,1,1"
"http://dbpedia.org/resource/Xia_Xuanze,""Badminton"",""CHN"",2000,2000,0,0,1,1"
"http://dbpedia.org/resource/Katja_Salskov-Iversen,""Sailing"",""DEN"",2016,2016,0,0,1,1"
"http://dbpedia.org/resource/Ludwig_Wrede,""Figure skating"",""AUT"",1928,1928,0,0,1,1"
"http://dbpedia.org/resource/Ernst_Westerlund,""Sailing"",""FIN"",1952,1952,0,0,1,1"
"http://dbpedia.org/resource/Micah_Wilkinson,""Sailing"",""NZL"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Jessica_Roberts,""Cycling"",""GBR"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Tara_Cunningham,""Weightlifting"",""USA"",2000,2000,1,0,0,1"
"http://dbpedia.org/resource/Knut_Knudsen,""Cycling"",""NOR"",1972,1972,1,0,0,1"
"http://dbpedia.org/resource/Diego_Botín,""Sailing"",""ESP"",2024,2024,1,0,0,1"
"http://dbpedia.org/resource/Max_Emmerich,""Athletics"",""USA"",1904,1904,1,0,0,1"
"http://dbpedia.org/resource/Giovanni_De_Gennaro_(canoeist),""Canoeing"",""ITA"",2024,2024,1,0,0,1"
"http://dbpedia.org/resource/George_O'Day,""Sailing"",""USA"",1960,1960,1,0,0,1"
"http://dbpedia.org/resource/Dominique_Gisin,""Alpine skiing"",""SLO"",2014,2014,1,0,0,1"
"http://dbpedia.org/resource/Carlo_Molfetta,""Taekwondo"",""ITA"",2012,2012,1,0,0,1"
"http://dbpedia.org/resource/Chen_Yueling,""Athletics"",""CHN"",1992,1992,1,0,0,1"
"http://dbpedia.org/resource/John_Emery_(bobsleigh),""Bobsleigh"",""CAN"",1964,1964,1,0,0,1"
"http://dbpedia.org/resource/Michael_Devaney_(runner),""Athletics"",""USA"",1920,1920,1,0,0,1"
"http://dbpedia.org/resource/Heinz-Jürgen_Bothe,""Rowing"",""GDR"",1968,1968,1,0,0,1"
"http://dbpedia.org/resource/Ken_Carpenter_(discus_thrower),""Athletics"",""USA"",1936,1936,1,0,0,1"
"http://dbpedia.org/resource/Vladimir_Kiselyov,""Athletics"",""URS"",1980,1980,1,0,0,1"
"http://dbpedia.org/resource/Mikhail_Mamiashvili,""Wrestling"",""URS"",1988,1988,1,0,0,1"
"http://dbpedia.org/resource/Jürgen_Thiele,""Rowing"",""GDR"",1980,1980,1,0,0,1"
"http://dbpedia.org/resource/Brahim_Asloum,""Boxing"",""FRA"",2000,2000,1,0,0,1"
"http://dbpedia.org/resource/Yordan_Mitkov,""Weightlifting"",""BUL"",1976,1976,1,0,0,1"
"http://dbpedia.org/resource/Melissa_Belote,""Swimming"",""USA"",1972,1972,1,0,0,1"
"http://dbpedia.org/resource/Ute_Steindorf,""Rowing"",""GDR"",1980,1980,1,0,0,1"
"http://dbpedia.org/resource/Do_Gyeong-dong,""Fencing"",""KOR"",2024,2024,1,0,0,1"
"http://dbpedia.org/resource/Maria_Fricioiu,""Rowing"",""ROM"",1984,1984,1,0,0,1"
"http://dbpedia.org/resource/Thies_Kaspareit,""Equestrian"",""FRG"",1988,1988,1,0,0,1"
"http://dbpedia.org/resource/Jack_McMillan_(swimmer),""Swimming"",""GBR"",2024,2024,1,0,0,1"
"http://dbpedia.org/resource/Sukanya_Srisurat,""Weightlifting"",""THA"",2016,2016,1,0,0,1"
"http://dbpedia.org/resource/Henri_Gilardoni,""Sailing"",""FRA"",1900,1900,1,0,0,1"
"http://dbpedia.org/resource/Kennedy_Blades,""Wrestling"",""USA"",2024,2024,0,1,0,1"
"http://dbpedia.org/resource/Marcus_Svensson,""Shooting"",""SWE"",2016,2016,0,1,0,1"
"http://dbpedia.org/resource/Dick_Ploog,""Cycling"",""AUS"",1956,1956,0,0,1,1"
"http://dbpedia.org/resource/Albert_Wyckmans,""Cycling"",""BEL"",1920,1920,0,0,1,1"
"http://dbpedia.org/resource/Duncan_Free,""Rowing"",""AUS"",1996,1996,0,0,1,1"
"http://dbpedia.org/resource/Timothy_Goebel,""Figure skating"",""USA"",2002,2002,0,0,1,1"
"http://dbpedia.org/resource/Ernst_Nilsson,""Wrestling"",""USA"",1920,1920,0,0,1,1"
"http://dbpedia.org/resource/Lloyd_Langlois,""Freestyle skiing"",""CAN"",1994,1994,0,0,1,1"
"http://dbpedia.org/resource/Maya_Lawrence,""Fencing"",""USA"",2012,2012,0,0,1,1"
"http://dbpedia.org/resource/Aubert_Côté,""Wrestling"",""CAN"",1908,1908,0,0,1,1"
"http://dbpedia.org/resource/Jani_Klemenčič,""Rowing"",""SLO"",1992,1992,0,0,1,1"
"http://dbpedia.org/resource/Kim_Un-chol,""Boxing"",""CUB"",2000,2000,0,0,1,1"
"http://dbpedia.org/resource/Jan_Mikołajczak,""Rowing"",""POL"",1932,1932,0,0,1,1"
"http://dbpedia.org/resource/Isaac_Makwala,""Athletics"",""BOT"",2020,2020,0,0,1,1"
"http://dbpedia.org/resource/William_Moore_(athlete),""Athletics"",""GBR"",1912,1912,0,0,1,1"
"http://dbpedia.org/resource/Ivan_Belyayev_(runner),""Athletics"",""URS"",1964,1964,0,0,1,1"
"http://dbpedia.org/resource/Sven_Riederer,""Triathlon"",""SUI"",2004,2004,0,0,1,1"
"http://dbpedia.org/resource/Son_Gab-do,""Wrestling"",""KOR"",1984,1984,0,0,1,1"
"http://dbpedia.org/resource/Quincey_Daniels,""Boxing"",""USA"",1960,1960,0,0,1,1"
"http://dbpedia.org/resource/Aleksander_Klumberg,""Athletics"",""EST"",1924,1924,0,0,1,1"
"http://dbpedia.org/resource/Bodo_Tümmler,""Athletics"",""FRG"",1968,1968,0,0,1,1"
"http://dbpedia.org/resource/Mohamed_Allalou,""Boxing"",""ALG"",2000,2000,0,0,1,1"
"http://dbpedia.org/resource/Barry_Dagger,""Shooting"",""GBR"",1984,1984,0,0,1,1"
"http://dbpedia.org/resource/Zoltán_Soós-Ruszka_Hradetzky,""Shooting"",""HUN"",1932,1932,0,0,1,1"
"http://dbpedia.org/resource/Eladio_Herrera_(boxer),""Boxing"",""URS"",1952,1952,0,0,1,1"
"http://dbpedia.org/resource/Petra_Kvitová,""Tennis"",""CZE"",2016,2016,0,0,1,1"
"http://dbpedia.org/resource/Yan_Wengang,""Skeleton"",""CHN"",2022,2022,0,0,1,1"
"http://dbpedia.org/resource/Cornelis_van_Staveren,""Sailing"",""NED"",1928,1928,0,1,0,1"
"http://dbpedia.org/resource/Kevin_Mahaney,""Sailing"",""USA"",1992,1992,0,1,0,1"
"http://dbpedia.org/resource/Bill_Koch_(skier),""Cross-country skiing"",""USA"",1976,1976,0,1,0,1"
"http://dbpedia.org/resource/Tomasz_Stankiewicz,""Cycling"",""POL"",1924,1924,0,1,0,1"
"http://dbpedia.org/resource/Helen_Aitchison,""Tennis"",""GBR"",1912,1912,0,1,0,1"
"http://dbpedia.org/resource/Lassi_Parkkinen,""Speed skating"",""FIN"",1948,1948,0,1,0,1"
"http://dbpedia.org/resource/Hans-Peter_Lanig,""Alpine skiing"",""EUA"",1960,1960,0,1,0,1"
"http://dbpedia.org/resource/Torbjørn_Falkanger,""Ski jumping"",""NOR"",1952,1952,0,1,0,1"
"http://dbpedia.org/resource/Ghani_Yalouz,""Wrestling"",""FRA"",1996,1996,0,1,0,1"
"http://dbpedia.org/resource/Islam_Dugushiev,""Wrestling"",""EUN"",1992,1992,0,1,0,1"
"http://dbpedia.org/resource/Richard_Voliva,""Wrestling"",""USA"",1936,1936,0,1,0,1"
"http://dbpedia.org/resource/Daniela_Masseroni,""Gymnastics"",""ITA"",2004,2004,0,1,0,1"
"http://dbpedia.org/resource/Andrew_Rein,""Wrestling"",""USA"",1984,1984,0,1,0,1"
"http://dbpedia.org/resource/Jason_Gailes,""Rowing"",""USA"",1996,1996,0,1,0,1"
"http://dbpedia.org/resource/Veniamin_Soldatenko,""Athletics"",""URS"",1972,1972,0,1,0,1"
"http://dbpedia.org/resource/Tamara_Safonova,""Diving"",""URS"",1968,1968,0,1,0,1"
"http://dbpedia.org/resource/Christine_Wachtel,""Athletics"",""GDR"",1988,1988,0,1,0,1"
"http://dbpedia.org/resource/Justyna_Święty-Ersetic,""Athletics"",""POL"",2020,2020,0,1,0,1"
"http://dbpedia.org/resource/Stephenie_Ann_McPherson,""Athletics"",""JAM"",2016,2016,0,1,0,1"
"http://dbpedia.org/resource/Luciano_Negrini,""Rowing"",""ITA"",1936,1936,0,1,0,1"
"http://dbpedia.org/resource/Irina_Avvakumova,""Ski jumping"",""ROC"",2022,2022,0,1,0,1"
"http://dbpedia.org/resource/Zhang_Xiangsen,""Weightlifting"",""CHN"",1996,1996,0,1,0,1"
"http://dbpedia.org/resource/Mike_Stamm,""Swimming"",""USA"",1972,1972,0,1,0,1"
"http://dbpedia.org/resource/Juha_Hirvi,""Shooting"",""FIN"",2000,2000,0,1,0,1"
"http://dbpedia.org/resource/Annika_Walter,""Diving"",""GER"",1996,1996,0,1,0,1"
"http://dbpedia.org/resource/Nonka_Matova,""Shooting"",""BUL"",1992,1992,0,1,0,1"
"http://dbpedia.org/resource/Lee_Sang-ho_(snowboarder),""Snowboarding"",""KOR"",2018,2018,0,1,0,1"
"http://dbpedia.org/resource/Alfred_Kirwa_Yego,""Athletics"",""KEN"",2008,2008,0,0,1,1"
"http://dbpedia.org/resource/James_Soutter,""Athletics"",""GBR"",1912,1912,0,0,1,1"
"http://dbpedia.org/resource/Jiří_Beran,""Fencing"",""CZE"",2024,2024,0,0,1,1"
"http://dbpedia.org/resource/Vugar_Orujov,""Wrestling"",""EUN"",1992,1992,0,0,1,1"
"http://dbpedia.org/resource/Murat_Khrachev,""Boxing"",""KAZ"",2004,2004,0,0,1,1"
"http://dbpedia.org/resource/Erik_Lindén,""Wrestling"",""SWE"",1948,1948,0,0,1,1"
"http://dbpedia.org/resource/Peter_Hochschorner,""Canoeing"",""SVK"",2012,2012,0,0,1,1"
"http://dbpedia.org/resource/Vivi-Anne_Hultén,""Figure skating"",""SWE"",1936,1936,0,0,1,1"
"http://dbpedia.org/resource/Reinhard_Alber,""Cycling"",""FRG"",1984,1984,0,0,1,1"
"http://dbpedia.org/resource/Aramby_Emizh,""Judo"",""HUN"",1980,1980,0,0,1,1"
"http://dbpedia.org/resource/Herb_Douglas,""Athletics"",""USA"",1948,1948,0,0,1,1"
"http://dbpedia.org/resource/Milcah_Chemos_Cheywa,""Athletics"",""KEN"",2012,2012,0,0,1,1"
"http://dbpedia.org/resource/Mathieu_Turcotte,""Short track speed skating"",""CAN"",2002,2002,0,0,1,1"
"http://dbpedia.org/resource/Aleksandr_Aksinin,""Athletics"",""URS"",1976,1976,0,0,1,1"
"http://dbpedia.org/resource/Brent_Hayden,""Swimming"",""CAN"",2012,2012,0,0,1,1"
"http://dbpedia.org/resource/Chris_Thompson_(swimmer),""Swimming"",""USA"",2000,2000,0,0,1,1"
"http://dbpedia.org/resource/Irina_Khazova,""Cross-country skiing"",""RUS"",2010,2010,0,0,1,1"
"http://dbpedia.org/resource/Evgeniy_Garanichev,""Biathlon"",""RUS"",2014,2014,0,0,1,1"
"http://dbpedia.org/resource/Ilia_Chernousov,""Cross-country skiing"",""RUS"",2014,2014,0,0,1,1"
"http://dbpedia.org/resource/Éric_Bédard,""Short-track speed skating"",""CAN"",1998,1998,0,0,1,1"
"http://dbpedia.org/resource/Anikó_Ducza,""Gymnastics"",""HUN"",1964,1964,0,0,1,1"
"http://dbpedia.org/resource/Rosemar_Coelho_Neto,""Athletics"",""BRA"",2008,2008,0,0,1,1"
"http://dbpedia.org/resource/Krisztián_Tóth,""Judo"",""HUN"",2020,2020,0,0,1,1"
"http://dbpedia.org/resource/József_Palotás,""Wrestling"",""HUN"",1936,1936,0,0,1,1"
"http://dbpedia.org/resource/Astrel_Rolland,""Shooting"",""HAI"",1924,1924,0,0,1,1"
"http://dbpedia.org/resource/Chen_Wen-huei,""Weightlifting"",""TPE"",2020,2020,0,0,1,1"
"http://dbpedia.org/resource/Cindy_Nelson,""Alpine skiing"",""USA"",1976,1976,0,0,1,1"
"http://dbpedia.org/resource/Annette_Edmondson,""Cycling"",""AUS"",2012,2012,0,0,1,1"
"http://dbpedia.org/resource/Arne_Rustadstuen,""Cross-country skiing"",""NOR"",1932,1932,0,0,1,1"
"http://dbpedia.org/resource/Saken_Bibossinov,""Boxing"",""KAZ"",2020,2020,0,0,1,1"
"http://dbpedia.org/resource/Kasey_Perry-Glass,""Equestrian"",""USA"",2016,2016,0,0,1,1"
"http://dbpedia.org/resource/Henryk_Trębicki,""Weightlifting"",""POL"",1968,1968,0,0,1,1"
"http://dbpedia.org/resource/Waldemar_Malak,""Weightlifting"",""POL"",1992,1992,0,0,1,1"
"http://dbpedia.org/resource/Adil_Atan,""Wrestling"",""TUR"",1952,1952,0,0,1,1"
"http://dbpedia.org/resource/Margaret_Wambui,""Athletics"",""KEN"",2016,2016,0,0,1,1"
"http://dbpedia.org/resource/Vyacheslav_Lemeshev,""Boxing"",""URS"",1972,1972,1,0,0,1"
"http://dbpedia.org/resource/Svetlana_Zhurova,""Speed skating"",""RUS"",2006,2006,1,0,0,1"
"http://dbpedia.org/resource/Charlie_Logg,""Rowing"",""USA"",1952,1952,1,0,0,1"
